,Human_Path_Length,Shortest_Path_Length,Ratio
22578,23,3,7.666666666666667
22579,3,3,1.0
22580,2,2,1.0
22581,5,2,2.5
22582,3,2,1.5
22583,8,2,4.0
22584,9,2,4.5
22585,3,2,1.5
22586,3,2,1.5
22587,3,3,1.0
22588,5,3,1.6666666666666667
22589,7,3,2.3333333333333335
22590,4,3,1.3333333333333333
22591,5,3,1.6666666666666667
22592,4,3,1.3333333333333333
22593,4,3,1.3333333333333333
22594,3,3,1.0
22595,5,2,2.5
22596,7,2,3.5
22597,5,2,2.5
22598,3,2,1.5
22599,5,2,2.5
22600,9,3,3.0
22601,5,3,1.6666666666666667
22602,9,4,2.25
22603,9,2,4.5
22604,4,3,1.3333333333333333
22605,4,3,1.3333333333333333
22606,4,3,1.3333333333333333
22607,4,3,1.3333333333333333
22608,3,2,1.5
22609,3,3,1.0
22610,5,2,2.5
22611,2,2,1.0
22612,8,3,2.6666666666666665
22613,4,3,1.3333333333333333
22614,4,3,1.3333333333333333
22615,6,3,2.0
22616,5,3,1.6666666666666667
22617,8,4,2.0
22618,2,2,1.0
22619,14,4,3.5
22620,8,4,2.0
22621,11,3,3.6666666666666665
22622,6,3,2.0
22623,4,3,1.3333333333333333
22624,6,3,2.0
22625,5,3,1.6666666666666667
22626,6,3,2.0
22627,6,3,2.0
22628,1,1,1.0
22629,4,3,1.3333333333333333
22630,18,3,6.0
22631,21,4,5.25
22632,5,3,1.6666666666666667
22633,3,3,1.0
22634,10,3,3.3333333333333335
22635,7,3,2.3333333333333335
22636,5,3,1.6666666666666667
22637,7,4,1.75
22638,4,3,1.3333333333333333
22639,3,2,1.5
22640,4,3,1.3333333333333333
22641,7,3,2.3333333333333335
22642,7,3,2.3333333333333335
22643,9,3,3.0
22644,4,3,1.3333333333333333
22645,3,3,1.0
22646,17,3,5.666666666666667
22647,6,3,2.0
22648,6,3,2.0
22649,7,3,2.3333333333333335
22650,3,3,1.0
22651,4,3,1.3333333333333333
22652,5,3,1.6666666666666667
22653,3,3,1.0
22654,3,3,1.0
22655,1,1,1.0
22656,7,2,3.5
22657,6,3,2.0
22658,3,3,1.0
22659,5,3,1.6666666666666667
22660,3,3,1.0
22661,7,3,2.3333333333333335
22662,14,5,2.8
22663,4,3,1.3333333333333333
22664,4,2,2.0
22665,2,2,1.0
22666,3,3,1.0
22667,3,3,1.0
22668,6,3,2.0
22669,4,3,1.3333333333333333
22670,6,4,1.5
22671,4,3,1.3333333333333333
22672,4,3,1.3333333333333333
22673,7,4,1.75
22674,7,4,1.75
22675,4,3,1.3333333333333333
22676,3,2,1.5
22677,3,3,1.0
22678,5,3,1.6666666666666667
22679,5,3,1.6666666666666667
22680,15,3,5.0
22681,5,3,1.6666666666666667
22682,4,3,1.3333333333333333
22683,4,3,1.3333333333333333
22684,4,3,1.3333333333333333
22685,3,3,1.0
22686,14,3,4.666666666666667
22687,7,3,2.3333333333333335
22688,6,3,2.0
22689,4,4,1.0
22690,7,3,2.3333333333333335
22691,11,3,3.6666666666666665
22692,5,2,2.5
22693,3,2,1.5
22694,8,3,2.6666666666666665
22695,2,2,1.0
22696,6,3,2.0
22697,3,2,1.5
22698,26,3,8.666666666666666
22699,6,3,2.0
22700,4,3,1.3333333333333333
22701,4,3,1.3333333333333333
22702,5,3,1.6666666666666667
22703,4,3,1.3333333333333333
22704,5,3,1.6666666666666667
22705,8,3,2.6666666666666665
22706,11,3,3.6666666666666665
22707,3,3,1.0
22708,5,3,1.6666666666666667
22709,4,3,1.3333333333333333
22710,3,3,1.0
22711,3,3,1.0
22712,1,1,1.0
22713,5,3,1.6666666666666667
22714,6,3,2.0
22715,4,3,1.3333333333333333
22716,5,3,1.6666666666666667
22717,6,3,2.0
22718,5,3,1.6666666666666667
22719,6,3,2.0
22720,8,3,2.6666666666666665
22721,4,3,1.3333333333333333
22722,5,4,1.25
22723,4,3,1.3333333333333333
22724,4,3,1.3333333333333333
22725,3,2,1.5
22726,8,4,2.0
22727,7,3,2.3333333333333335
22728,5,3,1.6666666666666667
22729,6,3,2.0
22730,6,3,2.0
22731,5,3,1.6666666666666667
22732,2,2,1.0
22733,22,3,7.333333333333333
22734,12,3,4.0
22735,5,3,1.6666666666666667
22736,4,3,1.3333333333333333
22737,4,3,1.3333333333333333
22738,9,3,3.0
22739,3,2,1.5
22740,3,3,1.0
22741,5,2,2.5
22742,3,2,1.5
22743,3,2,1.5
22744,13,4,3.25
22745,8,4,2.0
22746,3,3,1.0
22747,5,3,1.6666666666666667
22748,7,2,3.5
22749,2,2,1.0
22750,2,2,1.0
22751,2,2,1.0
22752,3,3,1.0
22753,6,4,1.5
22754,6,3,2.0
22755,5,3,1.6666666666666667
22756,4,3,1.3333333333333333
22757,3,3,1.0
22758,5,3,1.6666666666666667
22759,2,2,1.0
22760,8,3,2.6666666666666665
22761,10,3,3.3333333333333335
22762,7,3,2.3333333333333335
22763,7,3,2.3333333333333335
22764,5,3,1.6666666666666667
22765,14,3,4.666666666666667
22766,6,3,2.0
22767,23,3,7.666666666666667
22768,4,3,1.3333333333333333
22769,5,3,1.6666666666666667
22770,11,3,3.6666666666666665
22771,11,4,2.75
22772,6,4,1.5
22773,4,3,1.3333333333333333
22774,7,3,2.3333333333333335
22775,6,3,2.0
22776,4,3,1.3333333333333333
22777,4,3,1.3333333333333333
22778,2,2,1.0
22779,4,2,2.0
22780,7,2,3.5
22781,4,2,2.0
22782,4,3,1.3333333333333333
22783,2,2,1.0
22784,2,2,1.0
22785,6,2,3.0
22786,7,2,3.5
22787,3,2,1.5
22788,3,2,1.5
22789,3,3,1.0
22790,4,3,1.3333333333333333
22791,5,3,1.6666666666666667
22792,7,3,2.3333333333333335
22793,3,3,1.0
22794,4,3,1.3333333333333333
22795,6,3,2.0
22796,5,2,2.5
22797,2,2,1.0
22798,6,4,1.5
22799,5,3,1.6666666666666667
22800,5,3,1.6666666666666667
22801,5,3,1.6666666666666667
22802,4,3,1.3333333333333333
22803,3,3,1.0
22804,1,1,1.0
22805,3,2,1.5
22806,6,3,2.0
22807,5,4,1.25
22808,5,2,2.5
22809,4,3,1.3333333333333333
22810,3,3,1.0
22811,5,3,1.6666666666666667
22812,3,3,1.0
22813,4,3,1.3333333333333333
22814,4,3,1.3333333333333333
22815,3,2,1.5
22816,3,2,1.5
22817,3,2,1.5
22818,7,3,2.3333333333333335
22819,6,3,2.0
22820,7,3,2.3333333333333335
22821,3,2,1.5
22822,2,2,1.0
22823,5,3,1.6666666666666667
22824,4,2,2.0
22825,6,2,3.0
22826,1,1,1.0
22827,3,3,1.0
22828,4,2,2.0
22829,4,4,1.0
22830,2,2,1.0
22831,5,2,2.5
22832,3,2,1.5
22833,4,2,2.0
22834,5,2,2.5
22835,5,2,2.5
22836,5,2,2.5
22837,6,3,2.0
22838,6,3,2.0
22839,19,4,4.75
22840,8,4,2.0
22841,12,4,3.0
22842,12,4,3.0
22843,4,3,1.3333333333333333
22844,4,3,1.3333333333333333
22845,95,3,31.666666666666668
22846,4,3,1.3333333333333333
22847,14,3,4.666666666666667
22848,4,3,1.3333333333333333
22849,3,3,1.0
22850,6,4,1.5
22851,4,4,1.0
22852,2,2,1.0
22853,2,2,1.0
22854,2,2,1.0
22855,6,3,2.0
22856,3,2,1.5
22857,6,3,2.0
22858,5,2,2.5
22859,2,2,1.0
22860,2,2,1.0
22861,3,3,1.0
22862,12,3,4.0
22863,5,3,1.6666666666666667
22864,5,4,1.25
22865,3,3,1.0
22866,6,3,2.0
22867,8,3,2.6666666666666665
22868,9,3,3.0
22869,3,2,1.5
22870,3,2,1.5
22871,4,2,2.0
22872,7,2,3.5
22873,5,2,2.5
22874,8,3,2.6666666666666665
22875,7,3,2.3333333333333335
22876,4,3,1.3333333333333333
22877,5,3,1.6666666666666667
22878,4,3,1.3333333333333333
22879,4,3,1.3333333333333333
22880,8,3,2.6666666666666665
22881,6,3,2.0
22882,4,2,2.0
22883,4,2,2.0
22884,11,2,5.5
22885,3,2,1.5
22886,3,2,1.5
22887,3,3,1.0
22888,4,3,1.3333333333333333
22889,3,3,1.0
22890,2,2,1.0
22891,6,3,2.0
22892,4,3,1.3333333333333333
22893,8,3,2.6666666666666665
22894,4,3,1.3333333333333333
22895,12,3,4.0
22896,4,3,1.3333333333333333
22897,7,3,2.3333333333333335
22898,4,3,1.3333333333333333
22899,2,2,1.0
22900,3,3,1.0
22901,7,3,2.3333333333333335
22902,8,3,2.6666666666666665
22903,5,3,1.6666666666666667
22904,6,3,2.0
22905,4,2,2.0
22906,2,2,1.0
22907,8,2,4.0
22908,4,2,2.0
22909,4,2,2.0
22910,3,2,1.5
22911,7,4,1.75
22912,4,4,1.0
22913,6,4,1.5
22914,4,4,1.0
22915,3,2,1.5
22916,3,3,1.0
22917,4,3,1.3333333333333333
22918,2,2,1.0
22919,6,3,2.0
22920,4,3,1.3333333333333333
22921,1,1,1.0
22922,4,3,1.3333333333333333
22923,7,3,2.3333333333333335
22924,5,3,1.6666666666666667
22925,4,2,2.0
22926,5,2,2.5
22927,2,2,1.0
22928,3,3,1.0
22929,6,4,1.5
22930,7,4,1.75
22931,5,3,1.6666666666666667
22932,4,3,1.3333333333333333
22933,4,3,1.3333333333333333
22934,3,3,1.0
22935,7,4,1.75
22936,5,4,1.25
22937,11,3,3.6666666666666665
22938,4,3,1.3333333333333333
22939,4,3,1.3333333333333333
22940,8,3,2.6666666666666665
22941,2,1,2.0
22942,2,2,1.0
22943,3,3,1.0
22944,14,4,3.5
22945,5,4,1.25
22946,7,4,1.75
22947,7,4,1.75
22948,4,2,2.0
22949,7,3,2.3333333333333335
22950,2,2,1.0
22951,6,2,3.0
22952,4,2,2.0
22953,2,2,1.0
22954,5,2,2.5
22955,2,2,1.0
22956,3,2,1.5
22957,1,1,1.0
22958,7,3,2.3333333333333335
22959,5,3,1.6666666666666667
22960,5,3,1.6666666666666667
22961,3,2,1.5
22962,5,2,2.5
22963,4,2,2.0
22964,2,2,1.0
22965,3,3,1.0
22966,5,3,1.6666666666666667
22967,6,3,2.0
22968,2,2,1.0
22969,11,2,5.5
22970,4,2,2.0
22971,4,2,2.0
22972,6,2,3.0
22973,7,3,2.3333333333333335
22974,8,3,2.6666666666666665
22975,3,3,1.0
22976,5,2,2.5
22977,4,2,2.0
22978,4,2,2.0
22979,4,2,2.0
22980,4,2,2.0
22981,4,2,2.0
22982,4,2,2.0
22983,5,3,1.6666666666666667
22984,5,3,1.6666666666666667
22985,4,3,1.3333333333333333
22986,4,3,1.3333333333333333
22987,7,3,2.3333333333333335
22988,3,3,1.0
22989,3,2,1.5
22990,5,3,1.6666666666666667
22991,2,2,1.0
22992,2,2,1.0
22993,4,3,1.3333333333333333
22994,4,3,1.3333333333333333
22995,9,3,3.0
22996,9,3,3.0
22997,8,3,2.6666666666666665
22998,3,3,1.0
22999,10,3,3.3333333333333335
23000,6,3,2.0
23001,8,3,2.6666666666666665
23002,4,3,1.3333333333333333
23003,6,4,1.5
23004,4,4,1.0
23005,4,3,1.3333333333333333
23006,3,3,1.0
23007,9,4,2.25
23008,6,4,1.5
23009,2,2,1.0
23010,6,2,3.0
23011,5,2,2.5
23012,3,3,1.0
23013,7,3,2.3333333333333335
23014,5,2,2.5
23015,7,2,3.5
23016,2,2,1.0
23017,10,3,3.3333333333333335
23018,9,3,3.0
23019,2,2,1.0
23020,6,2,3.0
23021,10,3,3.3333333333333335
23022,5,3,1.6666666666666667
23023,10,4,2.5
23024,8,3,2.6666666666666665
23025,16,3,5.333333333333333
23026,4,3,1.3333333333333333
23027,3,3,1.0
23028,6,3,2.0
23029,6,3,2.0
23030,5,3,1.6666666666666667
23031,6,3,2.0
23032,4,3,1.3333333333333333
23033,5,3,1.6666666666666667
23034,5,3,1.6666666666666667
23035,6,3,2.0
23036,11,4,2.75
23037,8,4,2.0
23038,4,2,2.0
23039,3,3,1.0
23040,10,3,3.3333333333333335
23041,6,3,2.0
23042,4,3,1.3333333333333333
23043,10,3,3.3333333333333335
23044,6,3,2.0
23045,3,3,1.0
23046,3,3,1.0
23047,7,2,3.5
23048,4,2,2.0
23049,5,2,2.5
23050,3,2,1.5
23051,13,3,4.333333333333333
23052,8,3,2.6666666666666665
23053,5,2,2.5
23054,7,2,3.5
23055,2,2,1.0
23056,3,2,1.5
23057,4,2,2.0
23058,4,3,1.3333333333333333
23059,6,3,2.0
23060,6,4,1.5
23061,6,3,2.0
23062,2,2,1.0
23063,2,2,1.0
23064,5,3,1.6666666666666667
23065,6,3,2.0
23066,5,3,1.6666666666666667
23067,3,2,1.5
23068,7,3,2.3333333333333335
23069,7,3,2.3333333333333335
23070,9,4,2.25
23071,5,3,1.6666666666666667
23072,3,3,1.0
23073,3,3,1.0
23074,4,4,1.0
23075,5,4,1.25
23076,4,2,2.0
23077,2,2,1.0
23078,13,3,4.333333333333333
23079,9,3,3.0
23080,4,3,1.3333333333333333
23081,4,3,1.3333333333333333
23082,3,3,1.0
23083,6,5,1.2
23084,5,3,1.6666666666666667
23085,5,3,1.6666666666666667
23086,4,3,1.3333333333333333
23087,6,3,2.0
23088,4,3,1.3333333333333333
23089,3,3,1.0
23090,4,3,1.3333333333333333
23091,4,3,1.3333333333333333
23092,4,3,1.3333333333333333
23093,3,3,1.0
23094,4,2,2.0
23095,7,3,2.3333333333333335
23096,11,3,3.6666666666666665
23097,7,3,2.3333333333333335
23098,7,3,2.3333333333333335
23099,7,3,2.3333333333333335
23100,10,3,3.3333333333333335
23101,3,3,1.0
23102,3,3,1.0
23103,3,3,1.0
23104,6,3,2.0
23105,12,3,4.0
23106,9,3,3.0
23107,7,3,2.3333333333333335
23108,5,4,1.25
23109,5,2,2.5
23110,4,2,2.0
23111,4,2,2.0
23112,3,2,1.5
23113,3,2,1.5
23114,6,4,1.5
23115,2,2,1.0
23116,3,3,1.0
23117,3,2,1.5
23118,5,3,1.6666666666666667
23119,4,3,1.3333333333333333
23120,6,4,1.5
23121,4,2,2.0
23122,4,4,1.0
23123,4,3,1.3333333333333333
23124,4,3,1.3333333333333333
23125,6,3,2.0
23126,7,3,2.3333333333333335
23127,4,2,2.0
23128,2,2,1.0
23129,3,3,1.0
23130,9,4,2.25
23131,2,2,1.0
23132,15,3,5.0
23133,5,3,1.6666666666666667
23134,3,2,1.5
23135,5,3,1.6666666666666667
23136,5,3,1.6666666666666667
23137,5,2,2.5
23138,3,2,1.5
23139,3,2,1.5
23140,2,2,1.0
23141,10,3,3.3333333333333335
23142,11,3,3.6666666666666665
23143,15,3,5.0
23144,2,1,2.0
23145,3,1,3.0
23146,3,2,1.5
23147,6,3,2.0
23148,3,3,1.0
23149,3,3,1.0
23150,10,3,3.3333333333333335
23151,5,3,1.6666666666666667
23152,3,3,1.0
23153,3,2,1.5
23154,7,3,2.3333333333333335
23155,6,3,2.0
23156,16,3,5.333333333333333
23157,6,2,3.0
23158,6,3,2.0
23159,9,3,3.0
23160,5,4,1.25
23161,2,2,1.0
23162,6,3,2.0
23163,3,3,1.0
23164,3,3,1.0
23165,3,3,1.0
23166,4,3,1.3333333333333333
23167,4,3,1.3333333333333333
23168,5,3,1.6666666666666667
23169,2,1,2.0
23170,1,1,1.0
23171,3,2,1.5
23172,3,3,1.0
23173,5,3,1.6666666666666667
23174,4,3,1.3333333333333333
23175,4,3,1.3333333333333333
23176,3,2,1.5
23177,7,3,2.3333333333333335
23178,6,3,2.0
23179,12,3,4.0
23180,38,3,12.666666666666666
23181,6,3,2.0
23182,11,4,2.75
23183,6,4,1.5
23184,5,2,2.5
23185,5,3,1.6666666666666667
23186,5,3,1.6666666666666667
23187,3,3,1.0
23188,3,3,1.0
23189,4,3,1.3333333333333333
23190,3,3,1.0
23191,6,2,3.0
23192,4,2,2.0
23193,5,3,1.6666666666666667
23194,6,3,2.0
23195,3,3,1.0
23196,3,2,1.5
23197,5,2,2.5
23198,8,2,4.0
23199,9,3,3.0
23200,4,3,1.3333333333333333
23201,5,4,1.25
23202,6,4,1.5
23203,8,4,2.0
23204,5,3,1.6666666666666667
23205,6,3,2.0
23206,6,2,3.0
23207,8,3,2.6666666666666665
23208,5,3,1.6666666666666667
23209,5,3,1.6666666666666667
23210,3,2,1.5
23211,4,3,1.3333333333333333
23212,5,3,1.6666666666666667
23213,6,3,2.0
23214,9,4,2.25
23215,4,3,1.3333333333333333
23216,8,3,2.6666666666666665
23217,4,3,1.3333333333333333
23218,10,3,3.3333333333333335
23219,5,3,1.6666666666666667
23220,4,4,1.0
23221,7,3,2.3333333333333335
23222,5,3,1.6666666666666667
23223,5,3,1.6666666666666667
23224,9,4,2.25
23225,10,4,2.5
23226,8,4,2.0
23227,4,2,2.0
23228,4,3,1.3333333333333333
23229,3,3,1.0
23230,10,3,3.3333333333333335
23231,8,4,2.0
23232,7,4,1.75
23233,4,3,1.3333333333333333
23234,9,3,3.0
23235,7,3,2.3333333333333335
23236,6,3,2.0
23237,6,3,2.0
23238,9,3,3.0
23239,7,3,2.3333333333333335
23240,4,3,1.3333333333333333
23241,5,3,1.6666666666666667
23242,6,3,2.0
23243,4,2,2.0
23244,2,2,1.0
23245,4,3,1.3333333333333333
23246,3,3,1.0
23247,4,3,1.3333333333333333
23248,4,3,1.3333333333333333
23249,6,3,2.0
23250,4,3,1.3333333333333333
23251,6,4,1.5
23252,4,4,1.0
23253,6,4,1.5
23254,6,4,1.5
23255,7,4,1.75
23256,6,3,2.0
23257,26,3,8.666666666666666
23258,10,3,3.3333333333333335
23259,8,3,2.6666666666666665
23260,12,3,4.0
23261,27,5,5.4
23262,5,4,1.25
23263,5,3,1.6666666666666667
23264,5,3,1.6666666666666667
23265,7,3,2.3333333333333335
23266,4,3,1.3333333333333333
23267,8,3,2.6666666666666665
23268,6,3,2.0
23269,2,2,1.0
23270,4,3,1.3333333333333333
23271,4,3,1.3333333333333333
23272,4,3,1.3333333333333333
23273,4,3,1.3333333333333333
23274,4,3,1.3333333333333333
23275,2,2,1.0
23276,4,3,1.3333333333333333
23277,4,3,1.3333333333333333
23278,5,3,1.6666666666666667
23279,6,2,3.0
23280,6,3,2.0
23281,6,3,2.0
23282,7,3,2.3333333333333335
23283,10,4,2.5
23284,8,4,2.0
23285,10,4,2.5
23286,6,4,1.5
23287,4,3,1.3333333333333333
23288,5,3,1.6666666666666667
23289,8,4,2.0
23290,5,3,1.6666666666666667
23291,4,3,1.3333333333333333
23292,5,3,1.6666666666666667
23293,3,2,1.5
23294,3,2,1.5
23295,2,2,1.0
23296,10,2,5.0
23297,2,2,1.0
23298,3,3,1.0
23299,4,3,1.3333333333333333
23300,4,2,2.0
23301,7,2,3.5
23302,3,2,1.5
23303,4,2,2.0
23304,4,2,2.0
23305,2,2,1.0
23306,9,2,4.5
23307,3,2,1.5
23308,7,4,1.75
23309,12,4,3.0
23310,6,4,1.5
23311,16,4,4.0
23312,2,2,1.0
23313,2,2,1.0
23314,3,2,1.5
23315,5,3,1.6666666666666667
23316,4,3,1.3333333333333333
23317,1,1,1.0
23318,7,2,3.5
23319,5,2,2.5
23320,3,2,1.5
23321,1,1,1.0
23322,1,1,1.0
23323,1,1,1.0
23324,1,1,1.0
23325,1,1,1.0
23326,1,1,1.0
23327,1,1,1.0
23328,1,1,1.0
23329,1,1,1.0
23330,1,1,1.0
23331,1,1,1.0
23332,1,1,1.0
23333,1,1,1.0
23334,1,1,1.0
23335,1,1,1.0
23336,1,1,1.0
23337,1,1,1.0
23338,1,1,1.0
23339,1,1,1.0
23340,3,2,1.5
23341,3,3,1.0
23342,2,2,1.0
23343,4,3,1.3333333333333333
23344,3,2,1.5
23345,4,2,2.0
23346,1,1,1.0
23347,0,0,0.0
23348,8,3,2.6666666666666665
23349,1,1,1.0
23350,2,2,1.0
23351,2,2,1.0
23352,2,2,1.0
23353,2,2,1.0
23354,2,2,1.0
23355,2,2,1.0
23356,2,2,1.0
23357,2,2,1.0
23358,2,2,1.0
23359,2,2,1.0
23360,2,2,1.0
23361,2,2,1.0
23362,2,2,1.0
23363,2,2,1.0
23364,2,2,1.0
23365,2,2,1.0
23366,2,2,1.0
23367,2,2,1.0
23368,2,2,1.0
23369,2,2,1.0
23370,2,2,1.0
23371,46,3,15.333333333333334
23372,3,2,1.5
23373,5,2,2.5
23374,3,2,1.5
23375,3,3,1.0
23376,3,3,1.0
23377,3,3,1.0
23378,6,3,2.0
23379,8,3,2.6666666666666665
23380,2,2,1.0
23381,5,3,1.6666666666666667
23382,4,3,1.3333333333333333
23383,8,3,2.6666666666666665
23384,3,3,1.0
23385,6,3,2.0
23386,4,3,1.3333333333333333
23387,4,2,2.0
23388,3,2,1.5
23389,4,3,1.3333333333333333
23390,5,3,1.6666666666666667
23391,5,3,1.6666666666666667
23392,3,3,1.0
23393,3,3,1.0
23394,4,3,1.3333333333333333
23395,4,2,2.0
23396,3,2,1.5
23397,13,3,4.333333333333333
23398,4,4,1.0
23399,16,3,5.333333333333333
23400,4,3,1.3333333333333333
23401,5,3,1.6666666666666667
23402,6,3,2.0
23403,5,3,1.6666666666666667
23404,5,2,2.5
23405,6,3,2.0
23406,5,3,1.6666666666666667
23407,3,3,1.0
23408,7,3,2.3333333333333335
23409,4,2,2.0
23410,3,2,1.5
23411,6,3,2.0
23412,3,3,1.0
23413,8,2,4.0
23414,3,2,1.5
23415,5,2,2.5
23416,6,3,2.0
23417,3,3,1.0
23418,6,3,2.0
23419,5,3,1.6666666666666667
23420,4,3,1.3333333333333333
23421,6,3,2.0
23422,4,3,1.3333333333333333
23423,5,3,1.6666666666666667
23424,3,3,1.0
23425,3,3,1.0
23426,3,2,1.5
23427,4,3,1.3333333333333333
23428,4,3,1.3333333333333333
23429,5,3,1.6666666666666667
23430,4,3,1.3333333333333333
23431,5,3,1.6666666666666667
23432,3,3,1.0
23433,4,3,1.3333333333333333
23434,3,3,1.0
23435,10,2,5.0
23436,7,1,7.0
23437,4,3,1.3333333333333333
23438,8,3,2.6666666666666665
23439,4,3,1.3333333333333333
23440,5,3,1.6666666666666667
23441,4,3,1.3333333333333333
23442,3,3,1.0
23443,2,2,1.0
23444,8,3,2.6666666666666665
23445,11,3,3.6666666666666665
23446,3,1,3.0
23447,5,1,5.0
23448,5,3,1.6666666666666667
23449,3,3,1.0
23450,3,3,1.0
23451,11,3,3.6666666666666665
23452,5,3,1.6666666666666667
23453,7,3,2.3333333333333335
23454,7,3,2.3333333333333335
23455,3,3,1.0
23456,4,3,1.3333333333333333
23457,1,1,1.0
23458,8,4,2.0
23459,3,2,1.5
23460,5,2,2.5
23461,3,2,1.5
23462,3,2,1.5
23463,3,2,1.5
23464,4,3,1.3333333333333333
23465,4,2,2.0
23466,8,3,2.6666666666666665
23467,4,3,1.3333333333333333
23468,4,3,1.3333333333333333
23469,3,3,1.0
23470,4,3,1.3333333333333333
23471,7,2,3.5
23472,3,2,1.5
23473,3,2,1.5
23474,4,3,1.3333333333333333
23475,7,3,2.3333333333333335
23476,4,3,1.3333333333333333
23477,4,3,1.3333333333333333
23478,6,3,2.0
23479,6,3,2.0
23480,5,3,1.6666666666666667
23481,6,2,3.0
23482,3,2,1.5
23483,1,1,1.0
23484,4,3,1.3333333333333333
23485,4,3,1.3333333333333333
23486,5,3,1.6666666666666667
23487,5,3,1.6666666666666667
23488,3,3,1.0
23489,3,2,1.5
23490,2,2,1.0
23491,4,2,2.0
23492,4,4,1.0
23493,6,3,2.0
23494,10,3,3.3333333333333335
23495,2,2,1.0
23496,5,3,1.6666666666666667
23497,2,2,1.0
23498,9,4,2.25
23499,3,2,1.5
23500,6,3,2.0
23501,6,3,2.0
23502,3,3,1.0
23503,2,2,1.0
23504,6,4,1.5
23505,8,4,2.0
23506,9,4,2.25
23507,3,3,1.0
23508,3,3,1.0
23509,4,3,1.3333333333333333
23510,5,3,1.6666666666666667
23511,6,3,2.0
23512,1,1,1.0
23513,12,3,4.0
23514,4,3,1.3333333333333333
23515,2,2,1.0
23516,4,3,1.3333333333333333
23517,6,2,3.0
23518,2,2,1.0
23519,3,2,1.5
23520,2,2,1.0
23521,4,3,1.3333333333333333
23522,6,3,2.0
23523,4,3,1.3333333333333333
23524,5,3,1.6666666666666667
23525,12,4,3.0
23526,12,4,3.0
23527,3,2,1.5
23528,2,1,2.0
23529,1,1,1.0
23530,4,2,2.0
23531,3,2,1.5
23532,8,2,4.0
23533,2,2,1.0
23534,6,3,2.0
23535,9,3,3.0
23536,3,3,1.0
23537,4,4,1.0
23538,2,2,1.0
23539,3,3,1.0
23540,3,3,1.0
23541,3,3,1.0
23542,3,3,1.0
23543,3,2,1.5
23544,3,1,3.0
23545,8,4,2.0
23546,5,4,1.25
23547,3,3,1.0
23548,2,2,1.0
23549,4,2,2.0
23550,4,2,2.0
23551,3,2,1.5
23552,3,3,1.0
23553,4,3,1.3333333333333333
23554,3,2,1.5
23555,5,3,1.6666666666666667
23556,6,2,3.0
23557,4,2,2.0
23558,5,3,1.6666666666666667
23559,3,2,1.5
23560,9,3,3.0
23561,5,3,1.6666666666666667
23562,12,3,4.0
23563,9,4,2.25
23564,7,4,1.75
23565,4,3,1.3333333333333333
23566,4,3,1.3333333333333333
23567,5,3,1.6666666666666667
23568,7,3,2.3333333333333335
23569,10,3,3.3333333333333335
23570,8,3,2.6666666666666665
23571,6,3,2.0
23572,7,3,2.3333333333333335
23573,9,3,3.0
23574,3,3,1.0
23575,3,3,1.0
23576,4,3,1.3333333333333333
23577,6,3,2.0
23578,12,4,3.0
23579,3,3,1.0
23580,7,3,2.3333333333333335
23581,1,1,1.0
23582,7,3,2.3333333333333335
23583,3,2,1.5
23584,3,3,1.0
23585,3,2,1.5
23586,6,2,3.0
23587,4,3,1.3333333333333333
23588,3,3,1.0
23589,7,3,2.3333333333333335
23590,2,2,1.0
23591,5,2,2.5
23592,3,3,1.0
23593,3,2,1.5
23594,2,2,1.0
23595,4,2,2.0
23596,3,2,1.5
23597,6,3,2.0
23598,10,3,3.3333333333333335
23599,5,4,1.25
23600,4,3,1.3333333333333333
23601,3,3,1.0
23602,5,3,1.6666666666666667
23603,6,3,2.0
23604,3,3,1.0
23605,3,3,1.0
23606,6,3,2.0
23607,11,3,3.6666666666666665
23608,14,3,4.666666666666667
23609,4,2,2.0
23610,3,2,1.5
23611,5,2,2.5
23612,2,2,1.0
23613,4,2,2.0
23614,4,1,4.0
23615,8,2,4.0
23616,9,3,3.0
23617,6,3,2.0
23618,12,3,4.0
23619,3,2,1.5
23620,5,3,1.6666666666666667
23621,7,3,2.3333333333333335
23622,2,2,1.0
23623,2,2,1.0
23624,2,2,1.0
23625,6,3,2.0
23626,5,3,1.6666666666666667
23627,4,3,1.3333333333333333
23628,2,2,1.0
23629,2,1,2.0
23630,5,4,1.25
23631,4,4,1.0
23632,4,3,1.3333333333333333
23633,2,2,1.0
23634,4,3,1.3333333333333333
23635,4,3,1.3333333333333333
23636,3,2,1.5
23637,3,2,1.5
23638,2,2,1.0
23639,3,3,1.0
23640,5,4,1.25
23641,4,3,1.3333333333333333
23642,4,3,1.3333333333333333
23643,7,2,3.5
23644,3,2,1.5
23645,4,2,2.0
23646,2,2,1.0
23647,5,3,1.6666666666666667
23648,4,3,1.3333333333333333
23649,9,3,3.0
23650,8,3,2.6666666666666665
23651,21,3,7.0
23652,5,3,1.6666666666666667
23653,7,3,2.3333333333333335
23654,6,2,3.0
23655,5,2,2.5
23656,4,2,2.0
23657,5,4,1.25
23658,7,4,1.75
23659,6,2,3.0
23660,3,2,1.5
23661,6,3,2.0
23662,5,3,1.6666666666666667
23663,12,3,4.0
23664,5,3,1.6666666666666667
23665,7,3,2.3333333333333335
23666,4,3,1.3333333333333333
23667,2,2,1.0
23668,4,3,1.3333333333333333
23669,2,2,1.0
23670,5,4,1.25
23671,3,3,1.0
23672,6,3,2.0
